date,shift,pump,pump_info,events,seal_failure,low_level,pump_swap,startup,shutdown,trip_fault,low_pressure,oil_lubrication,steam_issue,strainer_clean,maintenance_pm,vibration
10-22-2025,Night,P-99,P-99 is set to ‘Auto’,[],0,0,0,0,0,0,0,0,0,0,0,0
10-22-2025,Night,P-202A,Bin 3 P-202A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-22-2025,Night,P-204A,Backflushed P-204 lube oil pumps,['oil_lubrication'],0,0,0,0,0,0,0,1,0,0,0,0
10-22-2025,Night,P-204B,Backflushed P-204 lube oil pumps,['oil_lubrication'],0,0,0,0,0,0,0,1,0,0,0,0
10-22-2025,Night,P-204C,Backflushed P-204 lube oil pumps,['oil_lubrication'],0,0,0,0,0,0,0,1,0,0,0,0
10-22-2025,Night,P-204S,Backflushed P-204 lube oil pumps,['oil_lubrication'],0,0,0,0,0,0,0,1,0,0,0,0
10-22-2025,Night,P-212A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-22-2025,Night,P-213A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-22-2025,Night,P-214A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-22-2025,Night,P-306B,Bin 1  P-306B,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-22-2025,Night,P-601A,Bin 2: P-601A for mechanical seal replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-22-2025,Night,P-626,Bin 1: P-626 for design change,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Day,P-7B,P-7B | Bin 5   P-7B   Seal replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Day,P-22,Bin 1   P-22,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Day,P-23C,P-23C | Bin 1   P-23C   Pulled for repairs,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Day,P-23D,Completed PM on P-23D,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Day,P-24,P-24 in OFF W/ discharge blocked in,['shutdown'],0,0,0,0,1,0,0,0,0,0,0,0
10-23-2025,Day,P-27A,N2 purge on P-27A (-82°C dewpoint) | Bin 2   P-27A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Day,P-30A,P-30 seal pots:,[],0,0,0,0,0,0,0,0,0,0,0,0
10-23-2025,Day,P-30B,P-30 seal pots:,[],0,0,0,0,0,0,0,0,0,0,0,0
10-23-2025,Day,P-99,P-99 in AUTO,[],0,0,0,0,0,0,0,0,0,0,0,0
10-23-2025,Day,P-202A,Bin 3   P-202A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Day,P-208A,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-23-2025,Day,P-208B,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-23-2025,Day,P-208S,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-23-2025,Day,P-306A,Single source LOTO on P-306A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Day,P-601A,Bin 2   P-601A   Pump repair,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Day,P-626,Bin 1   P-626   Design change,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Day,P-669B,Bin 1   P-669B,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Day,P-873L,Started up Water Clarification P873L – set at 1.5 gpd,['startup'],0,0,0,1,0,0,0,0,0,0,0,0
10-23-2025,Night,P-7B,- P-7B (Seal replacement) | - Bin 5: P-7B (Pulled for seal replacement),"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Night,P-22,Lotto-Bin #1 P-22 lift station | Bin #1 P-22 lift station,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Night,P-23C,"- P-23C (Foundation repairs) | - Bin 1: P-23C (Pump has come loose from foundation and was causing high vibrations, maintenance notified)","['maintenance_pm', 'vibration']",0,0,0,0,0,0,0,0,0,0,1,1
10-23-2025,Night,P-24,"P-24 is in ‘Off’, with the discharge blocked in to prevent P-26 from filling the P-24 sump",['shutdown'],0,0,0,0,1,0,0,0,0,0,0,0
10-23-2025,Night,P-26A,"P-24 is in ‘Off’, with the discharge blocked in to prevent P-26 from filling the P-24 sump",['shutdown'],0,0,0,0,1,0,0,0,0,0,0,0
10-23-2025,Night,P-26B,"P-24 is in ‘Off’, with the discharge blocked in to prevent P-26 from filling the P-24 sump",['shutdown'],0,0,0,0,1,0,0,0,0,0,0,0
10-23-2025,Night,P-27A,Removed lockout and lined up P-27 A and put it back in service,['startup'],0,0,0,1,0,0,0,0,0,0,0,0
10-23-2025,Night,P-30A,P30 seal pot pressure,[],0,0,0,0,0,0,0,0,0,0,0,0
10-23-2025,Night,P-30B,P30 seal pot pressure,[],0,0,0,0,0,0,0,0,0,0,0,0
10-23-2025,Night,P-35A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-23-2025,Night,P-36A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-23-2025,Night,P-37A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A | P-37A governor oil is low","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-23-2025,Night,P-99,P-99 is set to ‘Auto’,[],0,0,0,0,0,0,0,0,0,0,0,0
10-23-2025,Night,P-202A,Bin 3 P-202 A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Night,P-204A,Backflushed P-204 lube oil pumps,['oil_lubrication'],0,0,0,0,0,0,0,1,0,0,0,0
10-23-2025,Night,P-204B,Backflushed P-204 lube oil pumps,['oil_lubrication'],0,0,0,0,0,0,0,1,0,0,0,0
10-23-2025,Night,P-204C,Backflushed P-204 lube oil pumps,['oil_lubrication'],0,0,0,0,0,0,0,1,0,0,0,0
10-23-2025,Night,P-204S,Backflushed P-204 lube oil pumps,['oil_lubrication'],0,0,0,0,0,0,0,1,0,0,0,0
10-23-2025,Night,P-212A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-23-2025,Night,P-213A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-23-2025,Night,P-214A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-23-2025,Night,P-601A,Bin 2: P-601A for mechanical seal replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-23-2025,Night,P-626,Bin 1: P-626 for design change,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-24-2025,Day,P-7B,P-7B | Bin 5   P-7B   Seal replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-24-2025,Day,P-22,Bin 1   P-22,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-24-2025,Day,P-23C,P-23C | Bin 1   P-23C   Pulled for repairs,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-24-2025,Day,P-24,P-24 in OFF W/ discharge blocked in,['shutdown'],0,0,0,0,1,0,0,0,0,0,0,0
10-24-2025,Day,P-30A,P-30 seal pots:,[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Day,P-30B,P-30 seal pots:,[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Day,P-99,P-99 in AUTO,[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Day,P-102,0912 P-102 is online | Brought up P-102,['startup'],0,0,0,1,0,0,0,0,0,0,0,0
10-24-2025,Day,P-202A,"Rotating pulled & resealed pipe nipple on P-202A outboard seal (Unlocked, Puff purged, & suction cracked to begin chill down)",[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Day,P-208A,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Day,P-208B,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Day,P-208S,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Day,P-306A,Single source LOTO on P-306A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-24-2025,Day,P-601A,Bin 2   P-601A   Pump repair,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-24-2025,Day,P-626,Bin 1   P-626   Design change,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-24-2025,Day,P-873L,Shutdown P873L water clarification,['shutdown'],0,0,0,0,1,0,0,0,0,0,0,0
10-24-2025,Night,P-7B,- P-7B (Seal replacement) | - Bin 5: P-7B (Pulled for seal replacement),"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-24-2025,Night,P-22,BIN 1: P-22 lift station,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-24-2025,Night,P-23A,Caustic strokes set at 15 on P-23A,[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Night,P-23C,"- P-23C (Foundation repairs) | - Bin 1: P-23C (Pump has come loose from foundation and was causing high vibrations, maintenance notified)","['maintenance_pm', 'vibration']",0,0,0,0,0,0,0,0,0,0,1,1
10-24-2025,Night,P-24,"P-24 is in ‘Off’, with the discharge blocked in to prevent P-26 from filling the P-24 sump",['shutdown'],0,0,0,0,1,0,0,0,0,0,0,0
10-24-2025,Night,P-26A,"P-24 is in ‘Off’, with the discharge blocked in to prevent P-26 from filling the P-24 sump",['shutdown'],0,0,0,0,1,0,0,0,0,0,0,0
10-24-2025,Night,P-26B,"P-24 is in ‘Off’, with the discharge blocked in to prevent P-26 from filling the P-24 sump",['shutdown'],0,0,0,0,1,0,0,0,0,0,0,0
10-24-2025,Night,P-30A,P-30 Seal pots,[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Night,P-30B,P-30 Seal pots,[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Night,P-35A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-24-2025,Night,P-36A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-24-2025,Night,P-37A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A | Added oil to P-37A on 10/24/25 daylights","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-24-2025,Night,P-99,P-99 is set to ‘Auto’,[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Night,P-208A,FV-7050  P-208 Kick back,[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Night,P-208B,FV-7050  P-208 Kick back,[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Night,P-208S,FV-7050  P-208 Kick back,[],0,0,0,0,0,0,0,0,0,0,0,0
10-24-2025,Night,P-212A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-24-2025,Night,P-213A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-24-2025,Night,P-214A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-24-2025,Night,P-306A,Single Source lock on P-306A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-24-2025,Night,P-601A,Bin #2: P-601A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-24-2025,Night,P-626,Bin #1: P-626,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-25-2025,Day,P-7B,P-7B | Bin 5   P-7B   Seal replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-25-2025,Day,P-22,Bin 1   P-22,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-25-2025,Day,P-23C,P-23C | Bin 1   P-23C   Pulled for repairs,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-25-2025,Day,P-24,P-24 in AUTO,[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Day,P-30A,P-30 seal pots:,[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Day,P-30B,P-30 seal pots:,[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Day,P-99,P-99 in AUTO,[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Day,P-208A,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Day,P-208B,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Day,P-208S,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Day,P-306A,Single source LOTO on P-306A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-25-2025,Day,P-601A,Bin 2   P-601A   Pump repair,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-25-2025,Day,P-626,Bin 1   P-626   Design change,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-25-2025,Night,P-7B,- P-7B (Seal replacement) | - Bin 5: P-7B (Pulled for seal replacement),"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-25-2025,Night,P-9A,Created EIP for P-9A for mechanical seal replacement | Racked out P-9A | Bin #3: P-9A,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-25-2025,Night,P-9B,Swapped to P-9B;,['pump_swap'],0,0,1,0,0,0,0,0,0,0,0,0
10-25-2025,Night,P-22,BIN 1: P-22 lift station,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-25-2025,Night,P-23C,"- P-23C (Foundation repairs) | - Bin 1: P-23C (Pump has come loose from foundation and was causing high vibrations, maintenance notified)","['maintenance_pm', 'vibration']",0,0,0,0,0,0,0,0,0,0,1,1
10-25-2025,Night,P-24,Replaced check valve for P-24 discharge line | P-24 is back in ‘Auto’,[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Night,P-30A,P-30 Seal pots,[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Night,P-30B,P-30 Seal pots,[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Night,P-35A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-25-2025,Night,P-36A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-25-2025,Night,P-37A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-25-2025,Night,P-99,P-99 is set to ‘Auto’,[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Night,P-208A,FV-7050  P-208 Kick back,[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Night,P-208B,FV-7050  P-208 Kick back,[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Night,P-208S,FV-7050  P-208 Kick back,[],0,0,0,0,0,0,0,0,0,0,0,0
10-25-2025,Night,P-212A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-25-2025,Night,P-213A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-25-2025,Night,P-214A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-25-2025,Night,P-306A,Single Source lock on P-306A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-25-2025,Night,P-601A,Bin #2: P-601A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-25-2025,Night,P-626,Bin #1: P-626,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-26-2025,Day,P-7B,P-7B | Bin 5   P-7B   Seal replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-26-2025,Day,P-22,Bin 1   P-22,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-26-2025,Day,P-23C,P-23C | Bin 1   P-23C   Pulled for repairs,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-26-2025,Day,P-24,P-24 in AUTO,[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Day,P-30A,P-30 seal pots:,[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Day,P-30B,P-30 seal pots:,[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Day,P-99,P-99 in AUTO,[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Day,P-208A,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Day,P-208B,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Day,P-208S,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Day,P-306A,Single source LOTO on P-306A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-26-2025,Day,P-601A,Bin 2   P-601A   Pump repair,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-26-2025,Day,P-626,Bin 1   P-626   Design change,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-26-2025,Day,P-800C,P-800C Strainer was Swapped and Cleaned,"['strainer_clean', 'pump_swap']",0,0,1,0,0,0,0,0,0,1,0,0
10-26-2025,Night,P-7B,- P-7B (Seal replacement) | - Bin 5: P-7B (Pulled for seal replacement),"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-26-2025,Night,P-9A,P-9A is being purged with nitrogen | Bin #3: P-9A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-26-2025,Night,P-22,BIN 1: P-22 lift station,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-26-2025,Night,P-23C,"- P-23C (Foundation repairs) | - Bin 1: P-23C (Pump has come loose from foundation and was causing high vibrations, maintenance notified)","['maintenance_pm', 'vibration']",0,0,0,0,0,0,0,0,0,0,1,1
10-26-2025,Night,P-24,Both check valves have now been replaced for P-24 discharge line (10/26/25 Daylights),[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Night,P-26B,P-26B Seal Pot is low,[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Night,P-30A,P-30 Seal pots,[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Night,P-30B,P-30 Seal pots,[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Night,P-35A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-26-2025,Night,P-36A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-26-2025,Night,P-37A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-26-2025,Night,P-99,P-99 is set to ‘Auto’,[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Night,P-204B,Swapped P-204C to P204-B | EIP and Loto for P204B to replace seals,"['maintenance_pm', 'pump_swap']",0,0,1,0,0,0,0,0,0,0,1,0
10-26-2025,Night,P-204C,Swapped P-204C to P204-B | Swapped P204C to B,['pump_swap'],0,0,1,0,0,0,0,0,0,0,0,0
10-26-2025,Night,P-208A,FV-7050  P-208 Kick back,[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Night,P-208B,FV-7050  P-208 Kick back,[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Night,P-208S,FV-7050  P-208 Kick back,[],0,0,0,0,0,0,0,0,0,0,0,0
10-26-2025,Night,P-212A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-26-2025,Night,P-213A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-26-2025,Night,P-214A,"Visual inspections conducted on the governor oil for P-35A, P-36A, P-37A, P-212A, P-213A, & P-214A","['maintenance_pm', 'oil_lubrication']",0,0,0,0,0,0,0,1,0,0,1,0
10-26-2025,Night,P-306A,Single Source lock on P-306A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-26-2025,Night,P-601A,Bin #2: P-601A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-26-2025,Night,P-626,Bin #1: P-626,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-27-2025,Day,P-7B,P-7B | Bin 5   P-7B   Seal replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-27-2025,Day,P-9A,P-9A pulled for seal replacement | Bin 3   P-9A   Mechanical seal replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-27-2025,Day,P-22,Bin 1   P-22,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-27-2025,Day,P-23C,P-23C | Bin 1   P-23C   Pulled for repairs,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-27-2025,Day,P-24,P-24 in AUTO,[],0,0,0,0,0,0,0,0,0,0,0,0
10-27-2025,Day,P-30A,P-30 seal pots:,[],0,0,0,0,0,0,0,0,0,0,0,0
10-27-2025,Day,P-30B,P-30 seal pots:,[],0,0,0,0,0,0,0,0,0,0,0,0
10-27-2025,Day,P-99,P-99 in AUTO,[],0,0,0,0,0,0,0,0,0,0,0,0
10-27-2025,Day,P-204C,Rotating pulling P-204C at time of report | Bin 2   P-204C   Seal Replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-27-2025,Day,P-208A,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-27-2025,Day,P-208B,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-27-2025,Day,P-208S,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-27-2025,Day,P-306A,Single source LOTO on P-306A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-27-2025,Day,P-601A,Bin 2   P-601A   Mechanical seal replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-27-2025,Day,P-626,Bin 1   P-626   Design change,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-28-2025,Day,P-7B,P-7B | Bin 5   P-7B   Seal replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-28-2025,Day,P-8A,Bin 4   P-8A   Mechanical seal replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-28-2025,Day,P-9A,Bin 3   P-9A   Mechanical seal replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-28-2025,Day,P-22,Bin 1   P-22,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-28-2025,Day,P-23C,P-23C | Bin 1   P-23C   Pulled for repairs,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-28-2025,Day,P-24,P-24 in AUTO,[],0,0,0,0,0,0,0,0,0,0,0,0
10-28-2025,Day,P-30A,P-30 seal pots:,[],0,0,0,0,0,0,0,0,0,0,0,0
10-28-2025,Day,P-30B,P-30 seal pots:,[],0,0,0,0,0,0,0,0,0,0,0,0
10-28-2025,Day,P-62B,P-62B is still valved out (WR put in SAP),[],0,0,0,0,0,0,0,0,0,0,0,0
10-28-2025,Day,P-98,P-98 pulled for seal replacement,['seal_failure'],1,0,0,0,0,0,0,0,0,0,0,0
10-28-2025,Day,P-99,P-99 in AUTO,[],0,0,0,0,0,0,0,0,0,0,0,0
10-28-2025,Day,P-204C,Bin 2   P-204C   Seal Replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-28-2025,Day,P-208A,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-28-2025,Day,P-208B,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-28-2025,Day,P-208S,FV-7050 – (P-208 kickback),[],0,0,0,0,0,0,0,0,0,0,0,0
10-28-2025,Day,P-306A,Single source LOTO on P-306A,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
10-28-2025,Day,P-601A,Bin 2   P-601A   Mechanical seal replacement,"['maintenance_pm', 'seal_failure']",1,0,0,0,0,0,0,0,0,0,1,0
10-28-2025,Day,P-626,Bin 1   P-626   Design change,['maintenance_pm'],0,0,0,0,0,0,0,0,0,0,1,0
