date,shift,exchanger,exchanger_info,events,tube_leak,tube_plug,tube_repair,tube_bundle_replace,tube_installed,tube_cleaning,hydroblast_cleaning,installing_plates,gasket_installed,pressure_test,temp_cooler_replace,transmitter_blowdown,drained_oil,bypass_isolation,sv_repair_replacement,steam_issue,n2_purging,dew_point_check,install_heater,capital_project,cleaning,maintenance,work_completed
06-26-2025,Night,E-303,Bin 9   E-303,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-25-2025,Night,E-303,E-303 (T-301 reboiler bypassed w/ direct steam injection),"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-25-2025,Night,E-223,Bin 1   E-223   Cleaning,"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-25-2025,Night,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-25-2025,Night,E-303,Bin 9   E-303,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-25-2025,Day,E-303,Turner installing metal around insulation on E-303,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-25-2025,Day,E-223,1: E-223 (Cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-25-2025,Day,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-25-2025,Day,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-25-2025,Day,E-603,Placed the 300 lb wheeled unit fire extinguisher that was behind the lab back in its place west of E-603.,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-2025,Night,E-303,E-303 (T-301 reboiler bypassed w/ direct steam injection),"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-24-2025,Night,E-223,Bin 1   E-223   Cleaning,"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-24-2025,Night,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-24-2025,Night,E-303,Bin 9   E-303,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-24-2025,Day,E-255X,Completed PSSR action item to add new car seals on cold gas to and from L201 as well as cold box E255X cold gas.,['bypass_isolation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06-24-2025,Day,E-223,"E-223 scaffold was completed yesterday evening, EIP completed for E-223","['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
06-24-2025,Day,E-223,"E-223 scaffold was completed yesterday evening, EIP completed for E-223","['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
06-24-2025,Day,E-223,Turner permitted to install blinds on E-223,"['installing_plates', 'maintenance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-24-2025,Day,E-303,Turner working on E-303 Insulation,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-24-2025,Day,E-223,1: E-223 (Cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-24-2025,Day,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-24-2025,Day,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-23-2025,Night,E-303,E-303 (T-301 reboiler bypassed w/ direct steam injection),"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-23-2025,Night,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-23-2025,Night,E-303,Bin 9   E-303,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-22-2025,Night,E-303,E-303 (T-301 reboiler bypassed w/ direct steam injection),"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-22-2025,Night,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-22-2025,Night,E-303,Bin 9   E-303,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-22-2025,Day,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-22-2025,Day,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-21-2025,Night,E-303,E-303 (T-301 reboiler bypassed w/ direct steam injection),"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-21-2025,Night,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-21-2025,Night,E-303,Bin 9   E-303,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-21-2025,Days,E-303,E-303 (T-301 reboiler bypassed w/ direct steam injection),"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-21-2025,Days,E-304,Bin 3:  E-304 (Temp Cooler),"['maintenance', 'temp_cooler_replace']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
06-21-2025,Days,E-303,Bin 9:  E-303 (Repair/Cleaning),"['cleaning', 'maintenance', 'tube_repair']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-20-2025,Night,E-28,Blew down E-28,['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-20-2025,Night,E-303,E-303 (T-301 reboiler bypassed w/ direct steam injection),"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-20-2025,Night,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-20-2025,Night,E-303,Bin 9   E-303,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-20-2025,Day,E-303,6:55am Permitted Turner to begin Restore of E-303,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-20-2025,Day,E-303,"Polishers arrived for the Veolia RO Trailer, roadway is blocked due to E-303 Restore job.",['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-20-2025,Day,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-20-2025,Day,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-20-2025,Day,E-303,Signed a critical lift plan for E-303.,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-19-2025,Night,E-28,Blew down E-28,['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-19-2025,Night,E-12,Added car seals to CW inlet & outlet off E-12,['bypass_isolation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06-19-2025,Night,E-303,E-303 (T-301 reboiler bypassed w/ direct steam injection),"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-19-2025,Night,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-19-2025,Night,E-303,Bin 9   E-303,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-19-2025,Day,E-222,Scaffolding around E-222 has been taken down.,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-19-2025,Day,E-303,E-303 has been brought back and put back in place.,['work_completed'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06-19-2025,Day,E-303,E-303 (T-301 reboiler has been bypassed with direct steam injection).,"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-19-2025,Day,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-19-2025,Day,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-18-2025,Nights,E-28,Blew down transmitter on E28,['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-18-2025,Nights,E-602,R-601B is liquid draining to E-602.,['bypass_isolation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06-18-2025,Nights,E-303,E-303 (T-301 reboiler has been bypassed with direct steam injection).,"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-18-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-18-2025,Nights,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-18-2025,Day,E-602,R-601B is liquid draining to E-602.,['bypass_isolation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06-18-2025,Day,E-303,E-303 (T-301 reboiler has been bypassed with direct steam injection).,"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-18-2025,Day,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-18-2025,Day,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-17-2025,Nights,E-28,"Blew down E-28, E-26, and E-307.",['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-17-2025,Nights,E-26,"Blew down E-28, E-26, and E-307.",['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-17-2025,Nights,E-307,"Blew down E-28, E-26, and E-307.",['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-17-2025,Nights,E-28,"Blew down transmitters on E28, E307, E26.",['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-17-2025,Nights,E-307,"Blew down transmitters on E28, E307, E26.",['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-17-2025,Nights,E-26,"Blew down transmitters on E28, E307, E26.",['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-17-2025,Nights,E-303,E-303 (T-301 reboiler has been bypassed with direct steam injection).,"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-17-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-17-2025,Nights,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-17-2025,Day,E-601,Opened E-601 Bypass all the way,['bypass_isolation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06-17-2025,Day,E-303,E-303 (T-301 reboiler has been bypassed with direct steam injection).,"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-17-2025,Day,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-17-2025,Day,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6/16/2025,Nights,E-303,E-303 (T-301 reboiler has been bypassed with direct steam injection).,"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6/16/2025,Nights,E-304,•     3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6/16/2025,Nights,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-16-2025,Day,E-73,Found out our issue with C-201 (E73 blower).,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-16-2025,Day,E-303,E-303 (T-301 reboiler has been bypassed with direct steam injection).,"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-16-2025,Day,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-16-2025,Day,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-15-2025,Nights,E-73,PC-5341 on E-73 is still in manual.,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-2025,Nights,E-307,Blew down E-307,['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-15-2025,Nights,E-28,Blew down E-28,['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-15-2025,Nights,E-303,E-303 (T-301 reboiler has been bypassed with direct steam injection).,"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-15-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-15-2025,Nights,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-15-2025,Day,E-51,Blewdown E-51 transmitter,['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-15-2025,Day,E-307,Blewdown E-307 transmitter,['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-15-2025,Day,E-73,Found an issue with C-201 dampner on E-73.,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-15-2025,Day,E-303,E-303 (T-301 reboiler has been bypassed with direct steam injection).,"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-15-2025,Day,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-15-2025,Day,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-14-2025,Nights,E-307,Blew down E-307,['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-14-2025,Nights,E-26,Blew down E-26,['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-14-2025,Nights,E-28,Blew down E-28,['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-14-2025,Nights,E-303,E-303 (T-301 reboiler has been bypassed with direct steam injection).,"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-14-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-14-2025,Nights,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-14-2025,Day,E-601,Opened 1 round on E-601 bypass,['bypass_isolation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06-14-2025,Day,E-601,Blocked in E-601 bypass,['bypass_isolation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06-14-2025,Day,E-601,Lined up E-601 bypass 1 whole round,['bypass_isolation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06-14-2025,Day,E-303,E-303 (T-301 reboiler has been bypassed with direct steam injection).,"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-14-2025,Day,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-14-2025,Day,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-13-2025,Nights,E-602,Put E602 in service,['work_completed'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06-13-2025,Nights,E-303,E-303 (Reboiler is off-site for repairs),[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-13-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-13-2025,Nights,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-13-2025,Day,E-106A,NOTE: E-106A HAS A HIGH OUTLET TEMP.,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-13-2025,Day,E-27,Hard Blocked E-27 Level controller,['bypass_isolation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06-13-2025,Day,E-27,Blew down transmitter in E-27,['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-13-2025,Day,E-27,Lined up E-27 level controller,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-13-2025,Day,E-307,Blew down E-307,['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-13-2025,Day,E-51,Blew down E-51 transmitter,['transmitter_blowdown'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06-13-2025,Day,E-222,Brought up F-1A into the header ( going through T-10 (E-222),[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-13-2025,Day,E-77,Brought up F2 into the header (going through T-11 (E-77),[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-13-2025,Day,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-13-2025,Day,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-12-2025,Nights,E-303,E-303 (Reboiler is off-site for repairs),[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-12-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-12-2025,Nights,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-12-2025,Day,E-222,Steam is still lined up to E-222.,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-12-2025,Day,E-77,Steam is open 15% to E-77 NOT 100% lined up yet.,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-12-2025,Day,E-303,E-303 (T-301 reboiler bypassed w/ direct steam injection),"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-12-2025,Day,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-12-2025,Day,E-303,Bin 9   E-303,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-11-2025,Nights,E-303,E-303 (Reboiler is off-site for repairs),[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-11-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-11-2025,Nights,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-11-2025,Day,E-106F,0835 Started service test on E-106F.,"['maintenance', 'pressure_test']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
06-11-2025,Day,E-222,1245 Lined up E-222 to T-10 and lined up E-77 to T-11.,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-11-2025,Day,E-77,1245 Lined up E-222 to T-10 and lined up E-77 to T-11.,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-11-2025,Day,E-77,E-77 is now paired with T-11.,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-11-2025,Day,E-222,E-222 is now paired with T-10.,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-11-2025,Day,E-223,E-223 is now isolated.,['bypass_isolation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06-11-2025,Day,E-303,E-303 (T-301 reboiler bypassed w/ direct steam injection),"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-11-2025,Day,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-11-2025,Day,E-303,Bin 9   E-303,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-10-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
06-10-2025,Nights,E-303,9: E-303 (repair/cleaning),"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
06-10-2025,Day,E-223,0515 Isolated the steam to E-223.,"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-10-2025,Day,E-77,0600 Isolated the steam to E-77.,"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-10-2025,Day,E-106B,0910 Started service test on E-106B.,"['maintenance', 'pressure_test']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
06-10-2025,Day,E-223,"Blocked in steam to E-223, E-77 04:30.","['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-10-2025,Day,E-77,"Blocked in steam to E-223, E-77 04:30.","['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-10-2025,Day,E-303,E-303 (T-301 reboiler bypassed w/ direct steam injection),"['bypass_isolation', 'maintenance', 'steam_issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
06-10-2025,Day,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-10-2025,Day,E-303,Bin 9   E-303,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
